path	ref	commit	blob
lean/InfoGeometry/Canonical/TomitaTakesakiModularSpacetimeEmergenceCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	15c75b99d2908cf7e962c82817ecade148ad3124
lean/InfoGeometry/Canonical/TopologicalGap.lean	refs/remotes/upstream/fusion/upstream-intake-20260419	8a21ddf205515edba35832f9cffc3ce50698e126	82ee11e3668b9c05e3621bfe39e22bef08f7c8ce
lean/InfoGeometry/Canonical/TriFactorCodexLawsCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	af944a3105703c0ffa81beee73300a67f862a7c0
lean/InfoGeometry/Canonical/TriFactorHolographicMasterCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	9e94e03ed865c3ab66347847aed308ed589922eb
lean/InfoGeometry/Canonical/VerlindeDefectFusionCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	397f1d9d9684831223848c5c604b82d5a03592db
lean/InfoGeometry/Canonical/WeylChiralHodgeCurvatureSplit.lean	refs/remotes/upstream/logcft-tensor-coherence-dag	69ff776fd673681792ea2211b34c7cd7d9c4d91a	546499186336d8f0f2d91d32f481ce9bdd831249
lean/InfoGeometry/Canonical/WilsonHooftDefectsCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	a2d71942adc39ab148a46278e69d09699b422050
lean/InfoGeometry/Categorical/LogJordanHadjiivanovBraidingBridge.lean	refs/remotes/upstream/logcft-natural-two-object-braiding	8c4cbe295e2e1ca92740f4b752a1792f1db170d2	dcaaf8f61f8d8cfe6314fe1a396dbd5eab0d54bc
lean/InfoGeometry/Categorical/LogNilpotentHadjiivanovBraidedCategory.lean	refs/remotes/upstream/logcft-natural-two-object-braiding	8c4cbe295e2e1ca92740f4b752a1792f1db170d2	8d476756a271ab081660b9a7c89d9ad0313b2e42
lean/InfoGeometry/Categorical/LogNilpotentHadjiivanovExponential.lean	refs/remotes/upstream/logcft-natural-two-object-braiding	8c4cbe295e2e1ca92740f4b752a1792f1db170d2	976449a932bfac9a6279aff06a638f08eaf8506f
lean/InfoGeometry/Categorical/LogNilpotentHadjiivanovHexagonAlgebra.lean	refs/remotes/upstream/logcft-natural-two-object-braiding	8c4cbe295e2e1ca92740f4b752a1792f1db170d2	b503264925a231428d058edd7941f7b503f7494e
lean/InfoGeometry/Categorical/LogNilpotentPhysicalBraidedCategory.lean	refs/remotes/upstream/logcft-natural-two-object-braiding-v2	3d7c9d46da87bcd29be049167c90336507b549a1	5c55529b10dbca5d3e4edc4adf7102825d434d19
lean/InfoGeometry/Categorical/LogNilpotentPhysicalBraiding.lean	refs/remotes/upstream/logcft-natural-two-object-braiding-v2	3d7c9d46da87bcd29be049167c90336507b549a1	9da392df6a5a4da1fef7c25403c97dec850ab6fe
lean/InfoGeometry/Categorical/LogNilpotentPhysicalBraidingHexagon.lean	refs/remotes/upstream/logcft-natural-two-object-braiding-v2	3d7c9d46da87bcd29be049167c90336507b549a1	6fd3e800e6915166099379e3829a6453454af22e
lean/InfoGeometry/Categorical/PrimeThermodynamicLimitCapstone.lean	refs/remotes/upstream/agent/arnold-kohno-flat-connection	fd5064db75a5bf0ed214708eb07264bcdcf6ef50	1496be3f11e0ce365e6181f5d3dded0f6d668cd3
lean/InfoGeometry/Categorical/PrimonParafermionGrandCanonicalColimitCapstone.lean	refs/remotes/upstream/agent/arnold-kohno-flat-connection	fd5064db75a5bf0ed214708eb07264bcdcf6ef50	b181f023c652a6b857b930ce47f2fa56d4999267
lean/InfoGeometry/EntropicInferenceTest.lean	refs/remotes/upstream/fix/entropic-inference-marginal-assemble	e672ff1c8310c07369df410def6f15da62e0fba7	3bed593ed6a0c2112765b3d6e962f92260432893
lean/InfoGeometry/Eval/ClosureDebtTest.lean	refs/remotes/upstream/agent/native-gauss-jordan	e62f14790448d6abce7e64a33fb0a06b1e5ccc3f	0cae061646fe11b0493f9d4a891da66b105d19db
lean/InfoGeometry/External/Auto/master_equation.lean	refs/remotes/upstream/agent/amari-zorn-commutator-bridge	8cd3e260a44326d0ecb286d86c8da8f132fdb397	f6c352bedd8c2308a4033da67b7dfc3b17641bdc
lean/InfoGeometry/Foo.lean	refs/remotes/upstream/codex/audit-codebase-and-fix-build-errors	e550ed253b8fb8d2117754d64643b46031dfca81	5b23959f53914f902f8970075b3fcc992c44e483
lean/InfoGeometry/GrandUnification/ProjectiveCharacterGWBridgeChecks.lean	refs/remotes/upstream/copilot/add-drazin-projector-properties	db2741fcbdfbb619937a7d32df64d83483ab45ad	31f01fbc7e2e88338210a8785aeb8606edf53e9a
lean/InfoGeometry/GrandUnification/SpectralThermalNormalizationChecks.lean	refs/remotes/upstream/codex/design-arango-resident-proof-economy-system	70c875f9a3fdcd58b2afc074d6c317fb0ba7971e	95a6bd79e44c940f5a9405f7e9e060174a6166c0
lean/InfoGeometry/MasterCapstone/GrandUnifiedQuantumArithmeticHologram.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	c3a35bf7cb5022e4734fbd6c52898c7775338729
lean/InfoGeometry/New.lean	refs/remotes/upstream/fix/entropic-inference-marginal-assemble	e672ff1c8310c07369df410def6f15da62e0fba7	a1adbed5a16143dd6a3594ca3ad17d9ae3d1d3f7
lean/InfoGeometry/Physics/WheelerItFromBit.lean	refs/remotes/upstream/agent/freudenthal-fivegrade-mixed-jacobi	2613ed03a87e3e9dab2ec7eef4f9b30a55ff600e	f07e3cbaeda46fe12a5f1959745c63a7f88bffbb
lean/InfoGeometry/Projective/ProjectiveLogarithmicBoundaryGeometry.lean	refs/remotes/upstream/agent/freudenthal-fivegrade-mixed-jacobi	2613ed03a87e3e9dab2ec7eef4f9b30a55ff600e	8b8313676808ea470b02a358c6f015f7a0d85fa5
lean/InfoGeometry/Quantum/GrandUnifiedQuantumArithmeticHologram.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	db6880291ead546ef23fdcb45af193cac25f36c4
lean/InfoGeometry/QuantumGeometry/Projective_backup/Basic.lean	refs/remotes/upstream/consolidate/class2	853ee0baa46be4db5d1fc1726ba1374bc02c9e5d	04c3f0a5f6ab22757b65086ab27fb8c6acc0761a
lean/InfoGeometry/QuantumGeometry/Projective_backup/QGT.lean	refs/remotes/upstream/consolidate/class2	853ee0baa46be4db5d1fc1726ba1374bc02c9e5d	68ee2a5ceb23e8b77b913d630cf11116a10befbe
lean/InfoGeometry/Relativity/OliveiraMaiaZornWeylFrame.lean	refs/remotes/upstream/consolidate/class2	853ee0baa46be4db5d1fc1726ba1374bc02c9e5d	9c2b9e742743dd72f7095fb029b0953e2e9b952d
lean/InfoGeometry/Relativity/SO44LorentzZornEmbedding.lean	refs/remotes/upstream/consolidate/class2	853ee0baa46be4db5d1fc1726ba1374bc02c9e5d	69ed567e6f16aa9a74b605dff5b24389eb616b8e
lean/InfoGeometry/Trace.lean	refs/remotes/upstream/fusion/upstream-intake-20260419	8a21ddf205515edba35832f9cffc3ce50698e126	842b730fb56f6038e9ad505a53591b5f783b9f48
lean/SplitOctonionBraidSU3.lean	refs/remotes/upstream/agent/amari-zorn-commutator-bridge	8cd3e260a44326d0ecb286d86c8da8f132fdb397	3c98bf50d271ba3667797c2cd7b2a8e62257e87b
lean/YangBaxterQSwap.lean	refs/remotes/upstream/agent/amari-zorn-commutator-bridge	8cd3e260a44326d0ecb286d86c8da8f132fdb397	e83377c5698074e07ef4384fdc05ddae17622890
lean/YangBaxterZornBridge.lean	refs/remotes/upstream/agent/amari-zorn-commutator-bridge	8cd3e260a44326d0ecb286d86c8da8f132fdb397	efe961cc9a650dde5acdba63a0686de5ef900dbc
lean/ZornScalingFlow.lean	refs/remotes/upstream/agent/amari-zorn-commutator-bridge	8cd3e260a44326d0ecb286d86c8da8f132fdb397	0e8f6d122490de5c9618178182c94bdded27c3fa
lean/scripts/generated_blueprints.lean	refs/remotes/upstream/codex/add-blueprint-tag-generation-script	03340e23fc58e4ec7ed7770e668a94cd782f5569	294ab4f6583c9e4a200843d8958b50af9980aeb6
lean/trace_comm.lean	refs/remotes/upstream/fusion/upstream-intake-20260419	8a21ddf205515edba35832f9cffc3ce50698e126	df0b3640a6d8f71e2f01e77d5b06aefcda738d01
lean/trace_commutator_proof.lean	refs/remotes/upstream/fusion/upstream-intake-20260419	8a21ddf205515edba35832f9cffc3ce50698e126	01fbee4c8ad8d6560713780ffcffb45f55f8a596
